TravelDistance(km);TravelSpeed(m/s);TotalDistance(km);FlightTime;CONV:TakeOffMass(kg);CONV:NeededFuel(l);CONV:Costs(Euro);SERI:TakeOffMass(kg);SERI:NeededFuel(l);SERI:NeededElectricity(Wh);SERI:Costs(Euro);SERI:HybDeg;PARA:TakeOffMass(kg);PARA:NeededFuel(l);PARA:NeededElectricity(Wh);PARA:Costs(Euro);PARA:HybDeg
80.0;40.0;102.47557931381971;0:42:30;751.0727216870381;4.731603993932367;9.234598185470848;827.17753768;0.0;15555.692924470528;4.553970720233648;1.0;830.316184482;0.0;15607.5115553;4.569140763040856;1.0
80.0;45.0;102.43883809978075;0:38:47;751.3732169561627;5.058993324727756;9.87710016741899;831.595530575;0.0;17052.9901094;4.994099042627612;1.0;834.8576087;0.0;17107.9978186;5.010208472474841;1.0
80.0;50.0;102.4755793138197;0:35:50;751.920007044203;5.654214999747334;11.035243787072334;836.828732437;0.0;18946.0099948;5.546495112785853;1.0;840.286069045;0.0;19000.0202052;5.56230674637553;1.0
80.0;55.0;102.44408684464346;0:33:24;752.679939902045;6.478673763474338;12.648214187899885;843.938520482;0.0;21245.8600461;6.2216943994979514;1.0;846.48456176;0.0;21285.3280325;6.233252310046714;1.0
80.0;60.0;102.45458433436887;0:31:23;753.775471843516;7.669974919080535;14.972438703277438;855.545287724;0.0;23881.8895614;6.992919755584438;1.0;857.931362121;0.0;23919.8461406;7.004033922738577;1.0
80.0;65.0;102.42309186519265;0:29:40;755.158736804165;9.172895178138939;17.911771673934883;867.90532081;0.0;26654.7241186;7.807240623144569;1.0;870.522080073;0.0;26714.7442441;7.824820679870155;1.0
80.0;70.0;102.41259437546724;0:28:12;761.6674863810983;10.545803429273596;20.594739335692147;882.741726951;0.0;30008.2906074;8.790410239208363;1.0;885.483782208;0.0;30057.9990309;8.804971462992352;1.0
80.0;75.0;102.42309186519265;0:26:56;775.2955398374542;11.198620780803594;21.86737497739867;897.783838438;0.0;33419.3674519;9.788622910120486;1.0;900.030203229;0.8258707130230505;32920.4120887;11.255142607712783;0.9680664304408233
100.0;20.0;123.47055876464178;1:32:30;752.9220616241896;6.746798676489561;10.928595033493345;865.828194019;0.0;26189.7178699;6.363391758797144;1.0;872.012975375;0.0;27054.0906507;6.573410921935701;1.0
100.0;25.0;123.47055876464178;1:15:50;751.7263610121801;5.44399536826495;8.818289028143518;835.618048022;0.0;18488.3597397;4.4921704229772645;1.0;839.30214091;0.0;18637.5393399;4.528417023387738;1.0
