TravelDistance(km);TravelSpeed(m/s);TotalDistance(km);FlightTime;CONV:TakeOffMass(kg);CONV:NeededFuel(l);CONV:Costs(Euro);SERI:TakeOffMass(kg);SERI:NeededFuel(l);SERI:NeededElectricity(Wh);SERI:Costs(Euro);SERI:HybDeg;PARA:TakeOffMass(kg);PARA:NeededFuel(l);PARA:NeededElectricity(Wh);PARA:Costs(Euro);PARA:HybDeg
150.0;25.0;175.958007391697;1:49:10;752.9937541936115;6.8254417285537174;35.20208293149141;867.861612043;0.0;26647.8403326;15.144431746876808;1.0;871.208590602;0.0;26872.3830244;15.272043269153341;1.0
150.0;30.0;175.958007391697;1:32:30;752.5318728317272;6.322123277193896;32.606227810262126;853.07144571;0.0;23334.851053;13.26160224186598;1.0;855.852794423;0.0;23455.0792441;13.329930016703965;1.0
150.0;35.0;175.93176366738345;1:20:35;752.6475535026719;6.447828346241749;33.25950983630819;853.884034431;0.0;23513.7222361;13.3652512462474;1.0;856.45440172;0.0;23598.3369887;13.41334645704741;1.0
150.0;40.0;175.958007391697;1:11:40;753.0487012569405;6.8847480933660945;35.507954354253236;861.698307243;0.0;25251.6789799;14.350968935268565;1.0;864.283983952;0.0;25327.432549;14.394021007875507;1.0
150.0;45.0;175.94226115710887;1:04:43;753.5794405769143;7.462680893829656;38.49207613117446;874.283412048;0.0;28104.907413;15.97393782946982;1.0;877.04267357;0.0;28181.985113;16.017746349090455;1.0
150.0;50.0;175.958007391697;0:59:10;754.5256695157824;8.491422282725429;43.794345229309236;890.057771812;0.0;31675.8928929;18.001961583019554;1.0;893.146357572;0.0;31764.2455583;18.052173941473534;1.0
150.0;55.0;175.94226115710887;0:54:37;755.8272344113354;9.905845258727672;51.09377652176514;900.007159961;1.7618928440357802;31419.0437123;26.945329087018614;0.9435657851499436;900.012034735;1.8141559004487438;32768.9754322;27.982157274203665;0.9428644665447488
150.0;60.0;175.958007391697;0:50:50;757.7091382950795;11.943025514934561;61.5959217512402;900.033196725;4.55736296276973;28959.7010705;39.96281328709421;0.8419070939039991;900.007899583;3.2892817191874806;32652.6343641;35.521467247915496;0.8877742906193523
150.0;65.0;175.91076868793266;0:47:37;760.1651899073261;14.605424549331929;75.34742118052017;900.01893462;7.897995581961823;25732.9316217;55.373097539471786;0.7058484127463855;899.998040926;5.010261695214922;32599.7665477;44.379256604960084;0.8164168269676086
150.0;70.0;175.89502245334455;0:44:52;766.9260298111318;17.52351758582942;90.40956354156239;900.02504143;11.777431771107027;21730.8187681;73.11805092438577;0.532368763772042;900.021516042;6.907159671362176;32722.4162643;54.23967600175696;0.7301180423918663
150.0;75.0;175.958007391697;0:42:30;781.5987259895159;19.56435214767119;100.90276559274902;900.011523885;16.084550737101228;16971.8055213;92.6011301649818;0.3191671749559023;899.995630543;9.233409723716553;31918.3375271;65.76087811238071;0.6152806394182251
200.0;20.0;228.44545601875222;2:55:50;756.9169361652216;11.086257566089898;44.040178853024464;870.511245756;9.830497521604684;22320.8831709;48.82244108646539;0.8997387457640519;786.251713155;9.671370587052328;2678.20152462;39.591896979861794;0.5799055988193752
200.0;25.0;228.44545601875222;2:22:30;754.6183768611162;8.594845160615932;34.143038426724935;899.992804554;1.484825526744468;32179.3185283;19.98468736439147;0.9827452997427182;785.520174191;7.280678212509581;2870.34434615;30.178975903558886;0.612300037287659
200.0;30.0;228.42446103930138;2:00:16;753.9993395658794;7.920490137683373;31.46705377893378;885.867837159;0.0;30717.6168098;13.44760393437676;1.0;889.346407163;0.0;30923.0253622;13.537527995690255;1.0
200.0;35.0;228.43495852902683;1:44:24;754.1475149332366;8.081297169549089;32.104443332975706;885.020538392;0.0;30530.4774028;13.365063560935026;1.0;888.240645052;0.0;30681.2073998;13.43104733065688;1.0
200.0;40.0;228.44545601875222;1:32:30;754.6829657018353;8.664016574409743;34.41782199699971;894.706702603;0.0;32716.7467661;14.32146970058989;1.0;897.55203612;0.0;32745.8495803;14.334209202923265;1.0
200.0;45.0;228.42446103930138;1:23:14;755.3862815571498;9.429309988972363;37.4613943535589;900.007553367;1.7381548975892354;31799.9204492;20.8268746387179;0.9646123902791774;899.998978339;2.892583609840434;32518.4915809;25.727843494874456;0.9421609197383132
200.0;50.0;228.44545601875222;1:15:50;756.6450435399839;10.795883598483215;42.88666772526785;900.00069908;4.084975373826637;30240.0738954;29.46490010611172;0.9080641935037159;899.995160933;4.051049971124333;32371.0888532;30.262964536917003;0.9104411701348498
