TravelDistance(km);TravelSpeed(m/s);TotalDistance(km);FlightTime;CONV:TakeOffMass(kg);CONV:NeededFuel(l);CONV:Costs(Euro);SERI:TakeOffMass(kg);SERI:NeededFuel(l);SERI:NeededElectricity(Wh);SERI:Costs(Euro);SERI:HybDeg;PARA:TakeOffMass(kg);PARA:NeededFuel(l);PARA:NeededElectricity(Wh);PARA:Costs(Euro);PARA:HybDeg
150.0;35.0;175.93176366738345;1:20:35;753.0833001854135;6.921409593012261;35.702360248794086;841.358481345;0.0;23199.4611975;13.18662458324518;1.0;846.873906416;0.0;23357.5942819;13.276507774946122;1.0
150.0;40.0;175.958007391697;1:11:40;753.511729445723;7.387726488378273;38.10205564148508;841.358481345;0.0;24814.8531196;14.102713191312798;1.0;846.873906416;0.0;24959.0999264;14.18469116374965;1.0
150.0;45.0;175.94226115710887;1:04:43;754.0781955300622;8.00407379086179;41.284549359752205;841.358481345;0.0;27505.5883365;15.63330387799137;1.0;846.873906416;0.0;27624.8881054;15.701110082205984;1.0
150.0;50.0;175.958007391697;0:59:10;755.0865230624369;9.095301777953258;46.90884197795289;841.358481345;0.0;30903.2189558;17.562837528051162;1.0;846.958216009;0.0;30972.9903524;17.60248982784374;1.0
150.0;55.0;175.94226115710887;0:54:37;756.4685288690002;10.59604472252992;54.65378540923324;841.2803804;0.0;34983.0931688;19.883280423207477;1.0;846.903393512;0.0;35075.0537021;19.935547873162484;1.0
150.0;60.0;175.958007391697;0:50:50;758.4534163872262;12.749228080164508;65.75389579738582;841.251118956;0.0;39611.9828133;22.512179695875087;1.0;846.859434822;0.0;39701.5644935;22.563090524843837;1.0
150.0;65.0;175.91076868793266;0:47:37;761.0388184624438;15.550075706934422;80.22074947030254;853.468263468;0.0;44968.1001129;25.563017232147867;1.0;853.962633974;0.0;44986.8792644;25.573692616969428;1.0
150.0;70.0;175.89502245334455;0:44:52;767.5427922215956;18.34222054574745;94.6335201138564;872.827424296;0.0;51032.8969971;29.01326955436517;1.0;873.670306869;0.0;51048.5157439;29.022149138666173;1.0
150.0;75.0;175.958007391697;0:42:30;781.6746328299904;19.665137451280923;101.42256383541853;891.900686028;0.0;57324.3489043;32.57842581536587;1.0;893.235793899;0.0;57357.9411775;32.59751688925216;1.0
200.0;20.0;228.44545601875222;2:55:50;757.6269011459069;11.866522400150037;47.13978236123105;854.852568968;0.0;45394.1054526;19.870872567880614;1.0;856.343854698;0.0;45707.8494038;20.008211237980596;1.0
200.0;25.0;228.44545601875222;2:22:30;755.1898691034662;9.214654131724425;36.60523072016581;841.358481345;0.0;31965.127357;13.992454879197117;1.0;846.873906416;0.0;32362.9402634;14.166593999025942;1.0
200.0;30.0;228.42446103930138;2:00:16;754.5282668474038;8.494511559778251;33.747564535885836;841.358481345;0.0;28825.5959635;12.61931223667873;1.0;846.873906416;0.0;29075.2457948;12.728604310813056;1.0
200.0;35.0;228.43495852902683;1:44:24;754.6849432555967;8.664285711512244;34.42047282880411;841.358481345;0.0;29135.7648536;12.754512287092771;1.0;846.873906416;0.0;29329.0023781;12.839104210213613;1.0
200.0;40.0;228.44545601875222;1:32:30;755.2553719963003;9.284545839303822;36.882875658846906;841.358481345;0.0;31289.6207492;13.696757770761506;1.0;846.873906416;0.0;31464.3432351;13.773241010544423;1.0
200.0;45.0;228.42446103930138;1:23:14;756.004082713758;10.098403119901528;40.1196123638172;841.26348144;0.0;34852.7634943;15.257894594880291;1.0;846.893969041;0.0;34997.1054997;15.321084852501242;1.0
200.0;50.0;228.44545601875222;1:15:50;757.3393172248402;11.541519539662355;45.848707891934694;841.348420362;0.0;39407.2469163;17.250177614854902;1.0;846.941986824;0.0;39482.207713;17.282991047875804;1.0
200.0;55.0;228.42446103930138;1:09:46;759.1688712238026;13.525722379400426;53.73589589949384;853.730034717;0.0;45048.0295896;19.72119333657935;1.0;854.292487644;0.0;45087.0098942;19.738258192253145;1.0
200.0;60.0;228.42446103930138;1:04:43;761.7996135441628;16.374562607170294;65.05395918806757;874.638519941;0.0;51612.1896816;22.594861096211545;1.0;875.57164193;0.0;51648.3786033;22.61070393613129;1.0
200.0;65.0;228.38247108039977;1:00:26;765.1480665309838;19.994431387106033;79.44982116167303;896.215096383;0.0;58793.7247339;25.743536470100747;1.0;897.747074227;0.0;58854.2225756;25.770026174592427;1.0
200.0;70.0;228.43495852902683;0:56:47;771.7141321730763;23.87742239925319;94.85746387879969;900.028232705;10.76300232091171;46334.4941003;63.041463132393034;0.7555279585018463;900.010693499;6.311221809759142;56017.2298782;49.594671731195845;0.8724065585635263
200.0;75.0;228.39296857012516;0:53:36;786.2708534061604;25.765180557521035;102.37574957904724;900.003819693;18.645163884891343;32896.3835295;88.48838344287131;0.4569320700762589;900.017535574;10.020128184215537;54971.0877177;63.88276832815809;0.7620291337946632
250.0;20.0;280.9329046458075;3:37:30;760.0224055019995;14.455045342229823;46.69425841950525;871.558477982;8.5490702834583;45891.1939024;43.95142209505744;0.9615991935233427;764.087971332;14.572277589431147;6.05706338743;47.07511081843957;0.013466941497741969
250.0;25.0;280.9329046458075;2:55:50;756.9313395527533;11.108452737004427;35.883731282888576;841.255463042;0.0;38599.0433961;13.739595027063354;1.0;846.889432565;0.0;39094.3065951;13.915887369757925;1.0
250.0;30.0;280.9224071560821;2:28:03;756.0997024462723;10.203715411229041;32.96238213758974;841.358481345;0.0;34693.1411426;12.349723716885386;1.0;846.873906416;0.0;34992.0722683;12.456134283677201;1.0
250.0;35.0;280.90141217663125;2:08:12;756.2877336752542;10.406822470432417;33.62101784657065;841.243803596;0.0;35067.1551461;12.483794536443881;1.0;846.88282024;0.0;35300.7882503;12.5669671707107;1.0
250.0;40.0;280.9329046458075;1:53:20;757.0004512218229;11.181286987352602;36.11900839389236;841.305582751;0.0;37762.2663416;13.441738478164254;1.0;846.786307291;0.0;37966.2817121;13.514359152754585;1.0
250.0;45.0;280.90666092149394;1:41:45;757.9307968747793;12.191592094721273;39.38628507300372;844.591984129;0.0;42286.5558068;15.053596688694396;1.0;846.877421599;0.0;42368.3965606;15.082731189646251;1.0
250.0;50.0;280.9329046458075;1:32:30;759.58566575963;13.977897025301141;45.15292207031999;864.461666312;0.0;48369.75039;17.21754539610917;1.0;865.174193694;0.0;48397.3080086;17.227354720023985;1.0
250.0;55.0;280.90666092149394;1:24:55;761.8562262807504;16.437086754396205;53.10182457290812;886.67111357;0.0;55570.6565048;19.782605482726716;1.0;887.950477345;0.0;55626.7665748;19.802580114092144;1.0
250.0;60.0;280.8909146869059;1:18:36;765.0739169361694;19.915752176574795;64.34364429475137;899.994430906;6.248287491960279;53649.8456815;39.28680099676566;0.9152656931563035;900.026921663;5.465516970857304;56741.2737222;37.85841217088225;0.9290223283476635
250.0;65.0;280.9224071560821;1:13:16;769.1860836054727;24.3522859287923;78.66834014454493;899.911248883;14.468660450248535;44923.1507646;62.731288021710974;0.7482697668692233;899.998788702;9.971875374021996;54617.4830156;51.65563455898497;0.8420499365614815
250.0;70.0;280.90141217663125;1:08:41;775.9442433213478;29.490465263003745;95.27398605368182;900.031941348;21.724824179833984;34850.035809;82.59225663668421;0.5362265324580981;900.026369365;13.993848206831899;53474.6452895;64.24631915094125;0.7425513949440816
250.0;75.0;280.90666092149394;1:04:43;790.8671753274034;31.865193850034757;102.94402889573442;899.225509297;28.673636617119428;22366.1908377;100.59549396624396;0.2620543965036797;899.999245992;16.70519664745886;55249.3636706;73.6362116041449;0.6495279289836309
300.0;20.0;333.4203532728627;4:19:10;762.4297797576256;17.064379240697082;46.44564739051582;870.046406923;16.537704255996534;42482.428286;57.753551191153775;0.932297588378932;766.541473988;17.20485011466629;6.15790299539;46.82982642208732;0.013602186507529757
300.0;25.0;333.4203532728627;3:29:10;758.6797295228301;13.008486715798426;35.406361905345335;859.86377474;0.0;46942.717289;14.079139689046901;1.0;861.018546431;0.0;47130.1213203;14.135346225168778;1.0
300.0;30.0;333.4203532728627;2:55:50;757.665321756894;11.905413432867894;32.404028681133816;841.35570246;0.0;40525.3749496;12.154439449122373;1.0;846.797840872;0.0;40868.2439318;12.257273297996441;1.0
300.0;35.0;333.40460703827466;2:32:01;757.8918036066493;12.149445307308119;33.069793828962844;841.319510437;0.0;41006.4285506;12.299298715417118;1.0;846.855057473;0.0;41270.8923843;12.37862090476816;1.0
300.0;40.0;333.4203532728627;2:14:10;758.7473514488165;13.07846236789237;35.5968208969813;852.387109856;0.0;44637.8479028;13.387859338709754;1.0;852.949892057;0.0;44684.1865756;13.401757312347275;1.0
300.0;45.0;333.3888608036865;2:00:16;759.8584633894026;14.283683273097571;38.88085084513031;870.861261359;0.0;50402.7330963;15.118301485777375;1.0;871.784121263;0.0;50455.8615046;15.134237353632084;1.0
300.0;50.0;333.4203532728627;1:49:10;761.8252173424245;16.403965802360442;44.64814106132054;892.904361805;0.0;57661.7137063;17.293999343558706;1.0;894.401537285;0.0;57738.1057685;17.316910980910816;1.0
300.0;55.0;333.3888608036865;1:40:04;764.5330290190753;19.333010654717327;52.62535504894101;899.999419786;8.045921237099416;53136.6863032;37.839723026667556;0.9154867971474321;899.995141849;7.85643374111972;55876.06847;38.145607014010714;0.9193286941049632
300.0;60.0;333.4203532728627;1:32:30;768.314822687141;23.41452993799491;63.72942056521966;900.015084836;15.88494094649665;46206.0207134;57.09365308214097;0.7916829228353102;899.994314528;12.333836391007026;53832.2838419;49.715575987838236;0.848241366236989
300.0;65.0;333.39410954854924;1:26:05;773.1527770568008;28.62426349006455;77.91535115125016;899.99139276;23.22052756499458;37980.4252705;74.59841244933838;0.6304062563879382;900.005324325;16.85618691506943;52094.0448215;61.50796765828684;0.7590618382817026
300.0;70.0;333.36786582423565;1:20:35;780.1156135538744;35.0254192795334;95.34682629829456;900.015363729;30.033523701935337;28361.9232756;90.26549398414954;0.42834440230310733;900.010928717;20.48035512948839;52158.4859262;71.39791597424066;0.6631620440975003
300.0;75.0;333.4203532728627;1:15:50;795.3951642729579;37.87435941336586;103.08603188210643;899.951542405;37.13544220912854;16567.0760351;106.0436804808937;0.17181821278990106;900.00130883;24.071894188856124;51756.1282213;81.04141373878201;0.5446340486211931
350.0;20.0;385.90780189991796;5:00:50;764.8586185903567;19.69398366564701;46.312331827926336;880.705766078;24.173692394005986;43098.0796945;68.01477888705004;0.9138889760457957;769.02039658;19.858827877561755;6.26715928712;46.701603144810214;0.013752884020789335
350.0;25.0;385.90780189991796;4:02:30;760.4487835968207;14.916384359623862;35.07733904242046;892.728541281;0.0;57607.2675632;14.92772814635657;1.0;895.32750097;0.0;58049.905565;15.042428600615537;1.0
350.0;30.0;385.8868069204671;3:23:36;759.2441635440339;13.620130831297502;32.03081449724189;862.681539504;0.0;47812.3891226;12.390262705315637;1.0;863.616025307;0.0;47917.9927524;12.417629183750794;1.0
350.0;35.0;385.90780189991796;2:55:50;759.4861542496861;13.87998136718276;32.640135878841456;863.20728241;0.0;47975.612556;12.431884589999061;1.0;863.997680096;0.0;48035.748516;12.447467576324794;1.0
350.0;40.0;385.90780189991796;2:35:00;760.4958009994563;14.97558513323141;35.21655546091304;876.181069141;0.0;52116.500349;13.50490974590765;1.0;877.321722123;0.0;52203.9026664;13.527558243027865;1.0
350.0;45.0;385.871060685879;2:18:47;761.7941093961996;16.372332777487372;38.50481030933014;896.009194751;0.0;58719.8359979;15.217475986285818;1.0;897.669249259;0.0;58823.496712;15.244340067234448;1.0
350.0;50.0;385.90780189991796;2:05:50;764.0551635236499;18.816728934959883;44.24938139215092;899.988204165;8.422581623305328;53681.8310229;33.717058482310904;0.9327932615215869;899.993322185;9.663693625145697;55356.6922823;37.069660480095;0.9222900052991431
350.0;55.0;385.87106068587894;1:55:13;767.19809861964;22.212044265438937;52.23877150843175;900.009397879;15.964241570940734;48051.9313627;49.997899110667205;0.840531926585339;899.990848545;13.951236520082148;53440.6170978;46.660168865090114;0.8663350713723327
350.0;60.0;385.8868069204671;1:46:23;771.5686258068818;26.921532228490378;63.31206472780606;900.007228112;23.65623905702402;41189.4200857;66.30695451086744;0.7165663090866927;899.996270861;18.716628873020454;51369.8105971;57.328525788484825;0.7914252232767942
350.0;65.0;385.8658119410164;1:38:54;777.0751701694658;32.857236238415375;77.27541793964357;899.913377703;30.69532721942839;33203.4432074;80.79584354868136;0.5591486143492976;900.019793206;23.189067640464145;49956.8552654;67.48398952286983;0.7009080461874662
350.0;70.0;385.90780189991796;1:32:30;784.2886617323321;40.562617150312384;95.38696777489616;900.003016387;37.56884398786557;23853.3343924;94.52791360691006;0.36393480098165565;900.004588791;26.624078628463696;51134.1919801;75.85949392371438;0.6069878402102383
350.0;75.0;385.8553144512909;1:26:56;799.9920254678061;43.974764472281244;103.42503333236573;nan;nan;nan;nan;nan;900.006940248;31.50591759104024;47500.3696067;86.40973941735864;0.4621884036898818
400.0;20.0;438.39525052697314;5:42:30;767.3089645762313;22.34403999572275;46.253275489969745;893.773158834;33.402838931582515;43835.5721712;79.14463832768269;0.8958335664304367;771.522680186;22.534525879508085;6.38186752635;46.64904648903797;0.013912308261394002
400.0;25.0;438.39525052697314;4:35:50;762.2159482332946;16.831233158411578;34.84149080743456;899.956884;7.626241249476759;55547.049834;28.457240132743127;0.9761484205747901;766.283138359;16.93637384143737;6.08080817807;35.06052431783023;0.013441079196467864
400.0;30.0;438.3847530372478;3:51:23;760.8374884609594;15.337087418350924;31.74929496457846;887.426460016;0.0;55824.9248809;12.73423048911484;1.0;889.216316132;0.0;56041.2462268;12.783575577966875;1.0
400.0;35.0;438.3742555475224;3:19:38;761.099755167045;15.620234303723615;32.33621147054902;885.981252798;0.0;55344.502011;12.624943483936029;1.0;887.534445889;0.0;55493.7639436;12.658992457093355;1.0
400.0;40.0;438.39525052697314;2:55:50;762.2537265263212;16.870264651917296;34.92228794269974;899.235777448;0.0;59831.783544;13.647908701583603;1.0;900.014420086;10.281225218486725;55464.0255567;33.934250938084446;0.9445337767759153
400.0;45.0;438.3532605680715;2:37:18;763.987632599438;18.757217297693085;38.83209326559375;899.975986217;8.243720894192242;54386.0890127;29.473456170957707;0.9501022135273558;899.979501667;11.724800707151038;54781.0090767;36.77024673780557;0.9257326029026218
400.0;50.0;438.39525052697314;2:22:30;766.2768246329296;21.217697641413906;43.92169072643366;900.005510653;15.186739867972088;49923.6745875;42.82513067002203;0.88378163035415;900.00950417;15.156204673744318;53280.1069074;43.527539153823234;0.8862132212374702
400.0;55.0;438.3532605680715;2:10:22;769.8519490208469;25.0749974483565;51.911465549256086;900.013983869;22.896527134128366;44243.8951935;57.494696996003604;0.7901480008835873;773.84932656;25.107468466610044;6.00113461907;51.980057630647316;0.013002347160444572
400.0;60.0;438.3532605680715;2:00:16;774.7529171251006;30.347565512595185;62.826989508393076;899.998809275;30.467656604320535;37500.2011658;71.63039792223672;0.6672147146487071;900.01396567;24.678340024022265;49144.5691274;62.30146537326656;0.7498080210062176
400.0;65.0;438.3375143334834;1:51:43;780.9437817520864;37.00902987505591;76.62062568995984;899.980737091;37.590563801310054;29660.1920133;84.5911076249092;0.5124685401532053;900.005512856;29.321580656592232;47816.8117057;71.61380121470835;0.6566988158128564
400.0;70.0;438.3742555475224;1:44:24;789.0519482803161;45.59337652328744;94.38508003442266;nan;nan;nan;nan;nan;899.985061427;32.807390919601254;49852.9602182;79.28842271530281;0.5623322462097874
400.0;75.0;438.36900680265967;1:38:03;804.5891250646335;50.07532260216158;103.66461715191201;nan;nan;nan;nan;nan;899.998302075;38.60832433366613;44041.918835;89.97270702136399;0.40405924725994335
450.0;20.0;490.8826991540284;6:24:10;769.781547750372;25.01502316872029;46.245535979850324;nan;nan;nan;nan;nan;774.04984909;25.23232850352103;6.5034401909;46.648595479995144;0.01408323209223672
450.0;25.0;490.8826991540284;5:09:10;763.9909292564943;18.75301470959357;34.668895192853746;899.96962537;13.973622140046245;53126.7143376;36.65587228244506;0.958672190231029;768.085067729;18.87039793388446;6.14287514642;34.887154185772545;0.013513557285239175
450.0;30.0;490.8826991540284;4:19:10;762.4166104545728;17.04769244410333;31.516248015433465;899.95310136;5.057881971650659;56563.4159102;20.87335629866614;0.9836227742360959;766.448180866;17.124579213791094;6.02487920517;31.659616750028203;0.013311622226745534
450.0;35.0;490.8774504091657;3:43:27;762.7090164460351;17.36292535483805;32.09936562859339;899.956917492;4.376354687672574;56758.268653;19.653314154727212;0.9835130230630824;766.715954387;17.4243043682233;5.9825620203;32.21405761699541;0.013208756597057336
450.0;40.0;490.8826991540284;3:16:40;764.0061828172628;18.76687303983954;34.69451523348644;899.973844089;8.359801222614655;54770.9739395;26.612502388016974;0.9610925732976352;768.002404593;18.812937750820613;5.98049432758;34.78089386268066;0.013159237629296161
450.0;45.0;490.8826991540284;2:55:50;765.9501713428117;20.874745591038693;38.59136135071537;900.00185228;14.247214282618492;51445.2832203;36.81913278804534;0.9166945084316587;770.780365527;20.632114550253846;12.537647926;38.14536090071591;0.027385385899576176
450.0;50.0;490.8826991540284;2:39:10;768.49342201351;23.610419382499305;43.64883021248006;899.99964512;21.340465956170494;46910.1423011;49.008626962805224;0.8484470493332879;772.492892204;23.648502328233764;5.99832428047;43.7204565006802;0.01304277730866421
450.0;55.0;490.83546045026407;2:25:31;772.4948481354685;27.922102809908058;51.62485260691382;881.919167522;33.31267860205571;824.913662763;61.759488953454536;0.274444588560099;776.512277999;27.95828692123799;6.04867956254;51.69298531468006;0.01301393709011478
450.0;60.0;490.8826991540284;2:14:10;777.9062484537392;33.73443719065532;62.36520823259589;891.89976454;40.26268804307741;825.147087689;74.60214868230831;0.2825508104587364;781.95042146;33.78616236754109;6.09327712496;62.46207440004949;0.012924663650757062
450.0;65.0;490.8774504091657;2:04:33;784.8044840890309;41.05370464207226;75.89722634768827;nan;nan;nan;nan;nan;899.999189315;35.35559563988985;45626.9134117;74.65793010826341;0.6217416685155944
450.0;70.0;490.8407091951268;1:56:18;793.6670556611418;50.51781876314241;93.40081144191878;nan;nan;nan;nan;nan;899.996354232;39.34767876118758;46849.0432168;82.2933429130062;0.5193167253653861
450.0;75.0;490.8826991540284;1:49:10;809.1178475828729;56.0849816547543;103.68489445524156;nan;nan;nan;nan;nan;899.981929492;45.44971251471785;41060.5226993;92.38799097053953;0.36118925858748596
500.0;20.0;543.3701477810836;7:05:50;772.2765666508789;27.70744712329012;46.27510062351855;nan;nan;nan;nan;nan;776.603128979;27.952880965219265;6.63477763357;46.686228636763865;0.014271562863698906
500.0;25.0;543.3701477810836;5:42:30;765.773833247388;20.681621899944123;34.54104343207476;899.973757698;19.692247943508846;51106.7696202;42.29417472527984;0.945472934347654;769.897071084;20.811772232912364;6.20844379233;34.7595542796669;0.01359246433648409
500.0;30.0;543.3491528016327;4:46:56;764.0092368806523;18.771568177318386;31.352212537884803;899.939335504;10.907269100377562;54237.0713568;28.19927806138763;0.9660347369011149;768.056244284;18.856103719813593;6.06421948131;31.49451960943141;0.013341561466421958
500.0;35.0;543.34390405677;4:07:15;764.3196887813073;19.10575326604203;31.910675650318087;899.983405506;10.225166722970092;54305.3256487;27.07285617108613;0.9625224068747754;768.343095933;19.172930434350747;6.02259934844;32.02398425600104;0.013239932101252738
